sbscrptn_ek_id,prdct_nm
1485412,Free Stardial Facilities
1485412,Freetime 20
1485412,My Package
1485412,Super 10
1485412,Super 30
1485412,Super Smart
1485412,Valuetime
1486134,3G SimSim Cool
1486134,Free Stardial Facilities
1486134,Freetime 20
1486134,My Package
1486134,Super 10
1486134,Super 30
1486134,Super Smart
1486134,Valuetime
1486721,FreeFridays
1488329,3G SimSim
1488329,Call Conference
1488329,Free Stardial Facilities
1488329,Freetime 20
1488329,My Package
1488329,Super 10
1488329,Super 30
1488329,Super Smart
1488329,Valuetime
1489426,3G SimSim Cool
1489426,Free Stardial Facilities
1489426,Freetime 20
1489426,My Package
1489426,Super 10
1489426,Super 30
1489426,Super Smart
1489426,Valuetime
1489449,3G SimSim
1489449,Call Conference
1489449,Free Stardial Facilities
1489449,Freetime 20
1489449,My Package
1489449,Super 10
1489449,Super 30
1489449,Super Smart
1489449,Valuetime
1490413,3G SimSim
1490413,Call Conference
1490413,Free Stardial Facilities
1490413,Freetime 20
1490413,My Package
1490413,Super 10
1490413,Super 30
1490413,Super Smart
1490413,Valuetime
1490890,3G SimSim Home
1490890,Free Stardial Facilities
1490890,Freetime 20
1490890,My Package
1490890,Super 10
1490890,Super 30
1490890,Super Smart
1490890,Valuetime
1491716,3G SimSim
1491716,Call Conference
1491716,Free Stardial Facilities
1491716,Freetime 20
1491716,My Package
1491716,Super 10
1491716,Super 30
1491716,Super Smart
1491716,Valuetime
1492128,3G SimSim Home
1492128,Free Stardial Facilities
1492128,Freetime 20
1492128,My Package
1492128,Super 10
1492128,Super 30
1492128,Super Smart
1492128,Valuetime
1492129,FreeFridays
1492399,3G SimSim
1492399,Call Conference
1492399,Free Stardial Facilities
1492399,Freetime 20
1492399,My Package
1492399,Super 10
1492399,Super 30
1492399,Super Smart
1492399,Valuetime
1492734,3G SimSim
1492734,Call Conference
1492734,Free Stardial Facilities
1492734,Freetime 20
1492734,My Package
1492734,Super 10
1492734,Super 30
1492734,Super Smart
1492734,Valuetime
1492954,3G SimSim
1492954,Call Conference
1492954,Free Stardial Facilities
1492954,Freetime 20
1492954,My Package
1492954,Super 10
1492954,Super 30
1492954,Super Smart
1492954,Valuetime
1493164,3G SimSim
1493164,Call Conference
1493164,Free Stardial Facilities
1493164,Freetime 20
1493164,My Package
1493164,Super 10
1493164,Super 30
1493164,Super Smart
1493164,Valuetime
1494041,3G SimSim
1494041,Call Conference
1494041,Free Stardial Facilities
1494041,Freetime 20
1494041,My Package
1494041,Super 10
1494041,Super 30
1494041,Super Smart
1494041,Valuetime
1496341,3G SimSim
1496341,Call Conference
1496341,Free Stardial Facilities
1496341,Freetime 20
1496341,My Package
1496341,Super 10
1496341,Super 30
1496341,Super Smart
1496341,Valuetime
1496777,3G SimSim
1496777,Call Conference
1496777,Free Stardial Facilities
1496777,Freetime 20
1496777,My Package
1496777,Super 10
1496777,Super 30
1496777,Super Smart
1496777,Valuetime
1497263,3G SimSim
1497263,Call Conference
1497263,Free Stardial Facilities
1497263,Freetime 20
1497263,My Package
1497263,Super 10
1497263,Super 30
1497263,Super Smart
1497263,Valuetime
1497456,FreeFridays
1498049,3G SimSim
1498049,Call Conference
1498049,Free Stardial Facilities
1498049,Freetime 20
1498049,My Package
1498049,Super 10
1498049,Super 30
1498049,Super Smart
1498049,Valuetime
1498365,FreeFridays
1499514,3G SimSim
1499514,Call Conference
1499514,Free Stardial Facilities
1499514,Freetime 20
1499514,My Package
1499514,Super 10
1499514,Super 30
1499514,Super Smart
1499514,Valuetime
1499540,3G SimSim
1499540,Call Conference
1499540,Free Stardial Facilities
1499540,Freetime 20
1499540,My Package
1499540,Super 10
1499540,Super 30
1499540,Super Smart
1499540,Valuetime
1499617,FreeFridays
1499686,FreeFridays
1499783,3G SimSim Home
1499783,Free Stardial Facilities
1499783,Freetime 20
1499783,My Package
1499783,Super 10
1499783,Super 30
1499783,Super Smart
1499783,Valuetime
1499881,3G SimSim
1499881,Call Conference
1499881,Free Stardial Facilities
1499881,Freetime 20
1499881,My Package
1499881,Super 10
1499881,Super 30
1499881,Super Smart
1499881,Valuetime
1500311,3G SimSim
1500311,Call Conference
1500311,Free Stardial Facilities
1500311,Freetime 20
1500311,My Package
1500311,Super 10
1500311,Super 30
1500311,Super Smart
1500311,Valuetime
1500373,3G SimSim
1500373,Call Conference
1500373,Free Stardial Facilities
1500373,Freetime 20
1500373,My Package
1500373,Super 10
1500373,Super 30
1500373,Super Smart
1500373,Valuetime
1500492,3G SimSim
1500492,Call Conference
1500492,Free Stardial Facilities
1500492,Freetime 20
1500492,My Package
1500492,Super 10
1500492,Super 30
1500492,Super Smart
1500492,Valuetime
1500519,3G SimSim
1500519,Call Conference
1500519,Free Stardial Facilities
1500519,Freetime 20
1500519,My Package
1500519,Super 10
1500519,Super 30
1500519,Super Smart
1500519,Valuetime
1501571,3G SimSim
1501571,Call Conference
1501571,Free Stardial Facilities
1501571,Freetime 20
1501571,My Package
1501571,Super 10
1501571,Super 30
1501571,Super Smart
1501571,Valuetime
1501759,3G SimSim
1501759,Call Conference
1501759,Free Stardial Facilities
1501759,Freetime 20
1501759,My Package
1501759,Super 10
1501759,Super 30
1501759,Super Smart
1501759,Valuetime
1503145,3G SimSim
1503145,Call Conference
1503145,Free Stardial Facilities
1503145,Freetime 20
1503145,My Package
1503145,Super 10
1503145,Super 30
1503145,Super Smart
1503145,Valuetime
1503285,3G SimSim
1503285,Call Conference
1503285,Free Stardial Facilities
1503285,Freetime 20
1503285,My Package
1503285,Super 10
1503285,Super 30
1503285,Super Smart
1503285,Valuetime
1503476,3G SimSim
1503476,Call Conference
1503476,Free Stardial Facilities
1503476,Freetime 20
1503476,My Package
1503476,Super 10
1503476,Super 30
1503476,Super Smart
1503476,Valuetime
1503514,3G SimSim
1503514,Call Conference
1503514,Free Stardial Facilities
1503514,Freetime 20
1503514,My Package
1503514,Super 10
1503514,Super 30
1503514,Super Smart
1503514,Valuetime
1503571,3G SimSim
1503571,Call Conference
1503571,Free Stardial Facilities
1503571,Freetime 20
1503571,My Package
1503571,Super 10
1503571,Super 30
1503571,Super Smart
1503571,Valuetime
1504897,3G SimSim
1504897,Call Conference
1504897,Free Stardial Facilities
1504897,Freetime 20
1504897,My Package
1504897,Super 10
1504897,Super 30
1504897,Super Smart
1504897,Valuetime
1505191,3G SimSim
1505191,Call Conference
1505191,Free Stardial Facilities
1505191,Freetime 20
1505191,My Package
1505191,Super 10
1505191,Super 30
1505191,Super Smart
1505191,Valuetime
1505351,FreeFridays
1505360,3G SimSim
1505360,Call Conference
1505360,Free Stardial Facilities
1505360,Freetime 20
1505360,My Package
1505360,Super 10
1505360,Super 30
1505360,Super Smart
1505360,Valuetime
1505434,3G SimSim
1505434,Call Conference
1505434,Free Stardial Facilities
1505434,Freetime 20
1505434,My Package
1505434,Super 10
1505434,Super 30
1505434,Super Smart
1505434,Valuetime
1506080,3G Shabab
1506080,Call Conference
1506080,Free Stardial Facilities
1506080,Freetime 20
1506080,My Package
1506080,Super 10
1506080,Super 30
1506080,Super Smart
1506080,Valuetime
1506249,FreeFridays
1506460,3G SimSim
1506460,Call Conference
1506460,Free Stardial Facilities
1506460,Freetime 20
1506460,My Package
1506460,Super 10
1506460,Super 30
1506460,Super Smart
1506460,Valuetime
1507016,3G SimSim
1507016,Call Conference
1507016,Free Stardial Facilities
1507016,Freetime 20
1507016,My Package
1507016,Super 10
1507016,Super 30
1507016,Super Smart
1507016,Valuetime
1507240,3G SimSim
1507240,Call Conference
1507240,Free Stardial Facilities
1507240,Freetime 20
1507240,My Package
1507240,Super 10
1507240,Super 30
1507240,Super Smart
1507240,Valuetime
1508354,3G SimSim
1508354,Call Conference
1508354,Free Stardial Facilities
1508354,Freetime 20
1508354,My Package
1508354,Super 10
1508354,Super 30
1508354,Super Smart
1508354,Valuetime
1508617,3G SimSim
1508617,Call Conference
1508617,Free Stardial Facilities
1508617,Freetime 20
1508617,My Package
1508617,Super 10
1508617,Super 30
1508617,Super Smart
1508617,Valuetime
1508807,FreeFridays
1509136,FreeFridays
1509274,3G SimSim
1509274,Call Conference
1509274,Free Stardial Facilities
1509274,Freetime 20
1509274,My Package
1509274,Super 10
1509274,Super 30
1509274,Super Smart
1509274,Valuetime
1509295,3G SimSim
1509295,Call Conference
1509295,Free Stardial Facilities
1509295,Freetime 20
1509295,My Package
1509295,Super 10
1509295,Super 30
1509295,Super Smart
1509295,Valuetime
1510024,3G SimSim
1510024,Call Conference
1510024,Free Stardial Facilities
1510024,Freetime 20
1510024,My Package
1510024,Super 10
1510024,Super 30
1510024,Super Smart
1510024,Valuetime
1510562,3G SimSim
1510562,Call Conference
1510562,Free Stardial Facilities
1510562,Freetime 20
1510562,My Package
1510562,Super 10
1510562,Super 30
1510562,Super Smart
1510562,Valuetime
1510674,3G SimSim
1510674,Call Conference
1510674,Free Stardial Facilities
1510674,Freetime 20
1510674,My Package
1510674,Super 10
1510674,Super 30
1510674,Super Smart
1510674,Valuetime
1510769,3G SimSim
1510769,Call Conference
1510769,Free Stardial Facilities
1510769,Freetime 20
1510769,My Package
1510769,Super 10
1510769,Super 30
1510769,Super Smart
1510769,Valuetime
1510970,3G SimSim Kids
1510970,Free Stardial Facilities
1510970,Freetime 20
1510970,My Package
1510970,Super 10
1510970,Super 30
1510970,Super Smart
1510970,Valuetime
1511156,3G SimSim
1511156,Call Conference
1511156,Free Stardial Facilities
1511156,Freetime 20
1511156,My Package
1511156,Super 10
1511156,Super 30
1511156,Super Smart
1511156,Valuetime
1511329,3G SimSim Cool
1511329,Free Stardial Facilities
1511329,Freetime 20
1511329,My Package
1511329,Super 10
1511329,Super 30
1511329,Super Smart
1511329,Valuetime
1512542,3G SimSim Cool
1512542,Free Stardial Facilities
1512542,Freetime 20
1512542,My Package
1512542,Super 10
1512542,Super 30
1512542,Super Smart
1512542,Valuetime
1513339,3G SimSim
1513339,Call Conference
1513339,Free Stardial Facilities
1513339,Freetime 20
1513339,My Package
1513339,Super 10
1513339,Super 30
1513339,Super Smart
1513339,Valuetime
1513516,3G SimSim Cool
1513516,Free Stardial Facilities
1513516,Freetime 20
1513516,My Package
1513516,Super 10
1513516,Super 30
1513516,Super Smart
1513516,Valuetime
1513848,3G SimSim
1513848,Call Conference
1513848,Free Stardial Facilities
1513848,Freetime 20
1513848,My Package
1513848,Super 10
1513848,Super 30
1513848,Super Smart
1513848,Valuetime
1513984,3G SimSim
1513984,Call Conference
1513984,Free Stardial Facilities
1513984,Freetime 20
1513984,My Package
1513984,Super 10
1513984,Super 30
1513984,Super Smart
1513984,Valuetime
1514418,3G SimSim
1514418,Call Conference
1514418,Free Stardial Facilities
1514418,Freetime 20
1514418,My Package
1514418,Super 10
1514418,Super 30
1514418,Super Smart
1514418,Valuetime
1514439,3G SimSim
1514439,Call Conference
1514439,Free Stardial Facilities
1514439,Freetime 20
1514439,My Package
1514439,Super 10
1514439,Super 30
1514439,Super Smart
1514439,Valuetime
1514988,3G Shabab
1514988,Call Conference
1514988,Free Stardial Facilities
1514988,Freetime 20
1514988,My Package
1514988,Super 10
1514988,Super 30
1514988,Super Smart
1514988,Valuetime
1516425,3G SimSim
1516425,Call Conference
1516425,Free Stardial Facilities
1516425,Freetime 20
1516425,My Package
1516425,Super 10
1516425,Super 30
1516425,Super Smart
1516425,Valuetime
1517296,3G SimSim Home
1517296,Free Stardial Facilities
1517296,Freetime 20
1517296,My Package
1517296,Super 10
1517296,Super 30
1517296,Super Smart
1517296,Valuetime
1517486,3G SimSim
1517486,Call Conference
1517486,Free Stardial Facilities
1517486,Freetime 20
1517486,My Package
1517486,Super 10
1517486,Super 30
1517486,Super Smart
1517486,Valuetime
1517623,FreeFridays
1517656,3G SimSim
1517656,Call Conference
1517656,Free Stardial Facilities
1517656,Freetime 20
1517656,My Package
1517656,Super 10
1517656,Super 30
1517656,Super Smart
1517656,Valuetime
1517919,3G SimSim Home
1517919,Free Stardial Facilities
1517919,Freetime 20
1517919,My Package
1517919,Super 10
1517919,Super 30
1517919,Super Smart
1517919,Valuetime
1518265,3G SimSim
1518265,Call Conference
1518265,Free Stardial Facilities
1518265,Freetime 20
1518265,My Package
1518265,Super 10
1518265,Super 30
1518265,Super Smart
1518265,Valuetime
1519063,FreeFridays
1519142,3G SimSim
1519142,Call Conference
1519142,Free Stardial Facilities
1519142,Freetime 20
1519142,My Package
1519142,Super 10
1519142,Super 30
1519142,Super Smart
1519142,Valuetime
1519729,FreeFridays
1520037,3G SimSim Home
1520037,Free Stardial Facilities
1520037,Freetime 20
1520037,My Package
1520037,Super 10
1520037,Super 30
1520037,Super Smart
1520037,Valuetime
1520080,3G SimSim
1520080,Call Conference
1520080,Free Stardial Facilities
1520080,Freetime 20
1520080,My Package
1520080,Super 10
1520080,Super 30
1520080,Super Smart
1520080,Valuetime
1520960,3G SimSim
1520960,Call Conference
1520960,Free Stardial Facilities
1520960,Freetime 20
1520960,My Package
1520960,Super 10
1520960,Super 30
1520960,Super Smart
1520960,Valuetime
1521383,3G SimSim Home
1521383,Free Stardial Facilities
1521383,Freetime 20
1521383,My Package
1521383,Super 10
1521383,Super 30
1521383,Super Smart
1521383,Valuetime
1521500,3G SimSim
1521500,Call Conference
1521500,Free Stardial Facilities
1521500,Freetime 20
1521500,My Package
1521500,Super 10
1521500,Super 30
1521500,Super Smart
1521500,Valuetime
1521688,3G SimSim
1521688,Call Conference
1521688,Free Stardial Facilities
1521688,Freetime 20
1521688,My Package
1521688,Super 10
1521688,Super 30
1521688,Super Smart
1521688,Valuetime
1522810,3G SimSim
1522810,Call Conference
1522810,Free Stardial Facilities
1522810,Freetime 20
1522810,My Package
1522810,Super 10
1522810,Super 30
1522810,Super Smart
1522810,Valuetime
1523285,3G SimSim
1523285,Call Conference
1523285,Free Stardial Facilities
1523285,Freetime 20
1523285,My Package
1523285,Super 10
1523285,Super 30
1523285,Super Smart
1523285,Valuetime
1523722,3G SimSim
1523722,Call Conference
1523722,Free Stardial Facilities
1523722,Freetime 20
1523722,My Package
1523722,Super 10
1523722,Super 30
1523722,Super Smart
1523722,Valuetime
1524269,3G SimSim Cool
1524269,Free Stardial Facilities
1524269,Freetime 20
1524269,My Package
1524269,Super 10
1524269,Super 30
1524269,Super Smart
1524269,Valuetime
1524340,3G SimSim Home
1524340,Free Stardial Facilities
1524340,Freetime 20
1524340,My Package
1524340,Super 10
1524340,Super 30
1524340,Super Smart
1524340,Valuetime
1527745,3G SimSim
1527745,Call Conference
1527745,Free Stardial Facilities
1527745,Freetime 20
1527745,My Package
1527745,Super 10
1527745,Super 30
1527745,Super Smart
1527745,Valuetime
1528650,3G SimSim
1528650,Call Conference
1528650,Free Stardial Facilities
1528650,Freetime 20
1528650,My Package
1528650,Super 10
1528650,Super 30
1528650,Super Smart
1528650,Valuetime
1528784,FreeFridays
1529203,3G SimSim Cool
1529203,Free Stardial Facilities
1529203,Freetime 20
1529203,My Package
1529203,Super 10
1529203,Super 30
1529203,Super Smart
1529203,Valuetime
1529937,3G SimSim
1529937,Call Conference
1529937,Free Stardial Facilities
1529937,Freetime 20
1529937,My Package
1529937,Super 10
1529937,Super 30
1529937,Super Smart
1529937,Valuetime
1530734,3G SimSim
1530734,Call Conference
1530734,Free Stardial Facilities
